yahoo_ticker,pe_ratio,roe,debt_to_equity,revenue_growth,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200,z_pe_ratio,z_roe,z_debt_to_equity,z_revenue_growth,z_momentum_3m,z_momentum_6m,z_momentum_12m,z_rsi,z_dist_sma200,z_pe_ratio_adj,z_debt_to_equity_adj,n_factores_disponibles,score,factores_faltantes,score_ajustado,nombre,sector,pais
ISP.MI,11.79074,0.14007,,0.06,0.15995076925214957,0.12680936344342708,0.38392537744651634,70.27320410965686,0.14706403097038812,-0.6230328659116396,-0.07629575726694421,,-0.07309527218810204,0.9307530032985057,0.21192857929616019,0.39202524052342946,1.2783517210132607,0.6220552654315894,0.6230328659116396,,8,0.4885944557524423,1,0.4385944557524423,INTESA SANPAOLO,Financieros,Italia
DTE.DE,14.740332,0.14428,161.874,0.004,-0.031601918544645224,0.02511959652107376,-0.09696645726523223,77.11669921235652,-0.05184091466619478,-0.47420715187851814,-0.05618826701088249,0.054711500217815186,-0.26093543467341673,-0.5449982711001763,-0.17845918392711274,-0.5969569302251805,1.7731182075269596,-0.7498006688118262,0.47420715187851814,-0.054711500217815186,9,-0.021636099617881363,0,-0.021636099617881363,DEUTSCHE TELEKOM N AG,Comunicación,Alemania
GSK.L,13.330987,0.40905997,109.7,0.015,-0.05891088118593413,0.05560855656633712,0.36555105718996694,46.24532204030048,-0.00821382374766022,-0.5453175888284453,1.2084342191590285,-0.04548076702977475,-0.22403825989951562,-0.7553907061211922,-0.06141184204302288,0.3542373767634952,-0.4588002183709351,-0.4489027530821685,0.5453175888284453,0.04548076702977475,9,0.02276957469598994,0,0.02276957469598994,GLAXOSMITHKLINE,Cuidado de la Salud,Reino Unido
OR.PA,33.0786,0.18003,34.042,0.01,0.025884943626586,-0.004315414059579581,0.02903349544068412,47.741261133900075,0.02942935046555295,0.45107533777793035,0.11455823575733795,-0.19077050052573366,-0.2408097029785616,-0.10211067142121519,-0.291460406063936,-0.3378306615996945,-0.3506478023508251,-0.18927616731336638,-0.45107533777793035,0.19077050052573366,9,-0.18420911258027303,0,-0.18420911258027303,LOREAL SA,Productos básicos de consumo,Francia
IFX.DE,82.36585,0.0631,47.645,,0.26410504911485444,0.5958423409236753,0.8959113220563788,32.01512394361171,0.37522615191146724,2.937931205972232,-0.44391417175841064,-0.16464799867866486,,1.7331735436175209,2.01254962994994,1.4449542660215389,-1.487605676551975,2.195699191583493,-2.937931205972232,0.16464799867866486,8,0.33519669694606746,1,0.2851966969460675,INFINEON TECHNOLOGIES AG,Tecnología de la Información,Alemania
RIO.L,14.691975,0.16399999,35.432,0.146,0.0013548299688388443,0.12423537157005282,0.5668378859485601,52.60057147901637,0.12122147349820112,-0.47664707070576606,0.037996888992593944,-0.18810121598795335,0.21537354877148837,-0.2910944278379738,0.2020470055605381,0.7681955072193828,0.0006674057779022046,0.4438180390479845,0.47664707070576606,0.18810121598795335,9,0.22686136158062617,0,0.22686136158062617,RIO TINTO PLC,Materials,Reino Unido
SAN.PA,19.381313,0.06576,27.372,0.06,-0.008147291506162668,0.01672367748190462,-0.04718738292554425,65.6904206457742,-0.004082689817154872,-0.240040083640216,-0.43120967672726473,-0.2035792256099025,-0.07309527218810204,-0.3643002284848453,-0.21069117887708286,-0.4945833537891605,0.9470286706053127,-0.4204101453213097,0.240040083640216,0.2035792256099025,9,-0.06707131950359264,0,-0.06707131950359264,SANOFI SA,Cuidado de la Salud,Francia
BARC.L,12.148838,0.09552,,0.039,0.022754052717766315,-0.09681452674478452,0.21047889608799664,42.2073866917352,-0.022902354827499027,-0.604964539667253,-0.28907216840888045,,-0.14353533312009503,-0.1262315349905919,-0.6465651800662928,0.03532241202671103,-0.7507321997923864,-0.5502101814254162,0.604964539667253,,8,-0.23325745576371232,1,-0.2832574557637123,BARCLAYS PLC,Financieros,Reino Unido
INGA.AS,13.269405,0.16565001,,0.029,0.20741355663319982,0.21802293992198418,0.5159581906137933,65.62501241764068,0.218278388187106,-0.5484247931880949,0.04587759233518457,,-0.17707821927818695,1.2964135939679655,0.5620981703450644,0.6635584393653042,0.9422998297517637,1.1132237390882669,0.5484247931880949,,8,0.6243522423454321,1,0.574352242345432,ING GROEP NV,Financieros,Holanda
ENEL.MI,25.91842,0.10637999,139.941,-0.067,0.023126592343285735,0.11951538475706935,0.3259255518862838,56.41641561491835,0.09008786084518139,0.08979862523406801,-0.23720348833621344,0.012592494629947864,-0.49908992639586935,-0.123361432600238,0.18392694146627261,0.27274520862190604,0.2765427834718755,0.22908817833090858,-0.08979862523406801,-0.012592494629947864,9,2.8571632736220282e-05,0,2.8571632736220282e-05,ENEL,Servicios,Italia
