yahoo_ticker,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200
KOG.OL,-0.08774408265053801,-0.14819863120990184,-0.11911954900602839,32.696624859884935,-0.110959366911068
ITRK.L,-0.0012473403272387218,0.059550062318104224,-0.021866689205818135,16.095126577970518,-0.001720375097030491
ADM.L,0.011802896896511816,0.2939622982302874,0.026367248889017647,45.708099828324485,0.07032558261787814
DPLM.L,-0.0028591939640495445,0.2624434053219611,0.3173850117693431,49.43545582845025,0.16194941916528327
STLAM.MI,-0.29393769040418916,-0.39518817007661655,-0.3556655193976399,47.77777409848008,-0.3120602061198524
CA.PA,0.06491661175709518,0.26634571030680587,0.3503455199142689,64.84516601750798,0.14690975229964542
NHY.OL,-0.18903095390408076,0.03416087122429001,0.41559681876959753,37.84994888825002,-0.028798379639360716
UNI.MI,0.2392933120997831,0.41515397302395796,0.6561126515579936,58.07087235017161,0.302346627878215
KGH.WA,-0.05009207956794681,-0.03791762794226983,1.359296093979442,40.02695857531936,0.08393648760458072
BNZL.L,-0.007355979742315166,0.18027207897765707,0.04888552909253119,41.964870982623516,0.05529201340348466
NTGY.MC,0.0385174218136084,0.12767306961873603,0.1119782088900958,67.36842052427993,0.08522257337066241
METSO.HE,-0.019293449789978045,-0.034636185853678336,0.35920962544956514,53.56125332902957,0.02140919079360648
LISP.SW,-0.05025380710659899,-0.1406536150109321,-0.2941765914241843,46.948356807511736,-0.14016160007636902
ASRNL.AS,0.13512008688086952,0.1906381416134899,0.2751788176779306,85.05749814380674,0.16027402069764385
PEO.WA,0.05804640664076488,0.24443010794180586,0.33702830754996405,56.4285594914322,0.17102158041600446
SOBI.ST,0.12918896013609737,0.42813265136170164,0.7120765447360606,47.67440932063774,0.21770144966635452
ALE.WA,0.5091213082668671,0.5050909430579866,0.26430171837884986,80.23203285420941,0.4037354272475493
CNA.L,0.018740960029306475,0.15174611374867664,0.30297638674909,64.1795551950882,0.14549567590518064
BVI.PA,0.09427077626768687,0.025728577359314775,0.012378553035767181,57.44676879223557,0.0263379843272471
AGN.AS,0.1935193152174517,0.24591412598790008,0.3656023586786479,83.33337154149282,0.2042898326207121
BKT.MC,0.11290151724235287,0.14119843124374598,0.3450490959234336,69.55602340916893,0.13810154069277214
TELIA.ST,-0.029443534013613992,0.15890138676677434,0.34792108182221604,45.25068027878471,0.04756945920304689
SMIN.L,0.003558718861210064,-0.030496650409185144,0.09701851170618325,48.8389046120556,0.020574775078070484
AC.PA,0.10812525263899286,0.012961782715441128,-0.03938712120554,24.040960639385645,0.04044374232125225
AKZA.AS,0.1138271250333922,-0.018806744530188713,0.014066867992919452,34.67739909380414,0.03429302865239059
BCP.LS,0.25048767155221774,0.2207999636961564,0.5985316391251014,55.08474975804538,0.23223806236670974
ORSTED.CO,0.04198594152483892,0.30970721111780275,-0.4285714285714286,51.80136243826819,0.17340714275804414
SGE.L,-0.012405816087933008,-0.1335277388535674,-0.29424712634625594,53.09479528270912,-0.0597408600271776
MNG.L,0.03665983560493835,0.012726393222143306,0.17954054322282165,43.376908037227366,0.0294910617747568
WISE.L,0.026054002842254897,0.11076923076923073,0.058651026392961825,60.060539561120784,0.17825162899335112
PSON.L,0.04059729351376573,0.15087202929191879,0.054635140887929534,41.915792918903506,0.06025546812254157
PZU.WA,0.06270615730789753,0.02815667299053759,0.25488151346835175,71.11514664613566,0.09306474979527546
BEZ.L,0.001962323390894749,0.10828735910179565,0.4170333098269763,49.5012456195825,0.14589261234365947
AKRBP.OL,0.016878834213514216,0.2781199741583682,0.46331599502556853,82.46488579914075,0.17061770360924466
OMV.VI,0.1536297336007959,0.37163673732032,0.4383459866173214,92.47311254583788,0.2316319565888898
SVT.L,0.013954945152991671,0.13610518473585587,0.1975899153034486,56.98876766354545,0.08530789027199703
FORTUM.HE,-0.048000021541819815,0.11313914729983887,0.33236689845819933,55.98631232756114,0.05165353820217833
MKS.L,-0.027233483764117716,-0.0649584504396411,-0.04912173941901177,43.703563014973696,-0.06235711077626915
G1A.DE,-0.005272102564575887,-0.003634738010333871,-0.013379111814395772,41.346149261176784,0.004276300857160242
IMI.L,-0.04933981931897147,0.008938658841952885,0.24267627926843627,46.93306356884296,0.026560277116283837
TEL.OL,-0.15999205218010748,-0.06582851949518387,-0.13717474091454596,40.66852237454102,-0.12701204592069326
RXL.PA,0.11590566390206525,0.1149567985310862,0.48492548080211084,54.341731905688185,0.12911303343153024
BEAN.SW,0.14699792960662528,-0.03961320161662585,-0.054669670500565815,37.69968051118211,0.04946978919270206
SDLF.L,-0.009610421316964324,0.05663702340207433,0.17507141501514445,43.98386435017157,0.0362881315076824
INDU C.ST,0.05700567688135716,0.06462021792056616,0.43321092360974855,46.49554459351049,0.11701096844965764
EVO.ST,0.07952409011227579,0.1632928302737675,-0.17904764811197915,55.65437678835043,0.08226870783084106
TEL2 B.ST,0.020675108365355355,0.05975240461064435,0.19815279692227494,53.21506456704177,0.09225448169179695
MICC.AS,0.40703874713026855,0.13621356117484718,,52.35600749813834,
HOT.DE,0.010132737569422456,0.28732686236381655,1.5413788068156182,36.93843648927962,0.20427177917691508
