yahoo_ticker,pe_ratio,roe,debt_to_equity,revenue_growth,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200,z_pe_ratio,z_roe,z_debt_to_equity,z_revenue_growth,z_momentum_3m,z_momentum_6m,z_momentum_12m,z_rsi,z_dist_sma200,z_pe_ratio_adj,z_debt_to_equity_adj,n_factores_disponibles,score,factores_faltantes,score_ajustado,nombre,sector,pais
ALV.DE,13.660743,0.18706,,0.088,0.1304815716218541,0.1918942670314622,0.2771528316345137,61.98083534346418,0.1536001478326196,-0.5286792971065031,0.148134401196795,,0.0208248090545553,0.6830460756329154,0.4202679605451158,0.1459983750334402,0.6615221935750598,0.6309895097246332,0.5286792971065031,,8,0.4049328277336272,1,0.3549328277336273,ALLIANZ,Financieros,Alemania
SU.PA,33.726475,0.15613,81.411,0.042,-0.0126205480380484,0.1776143773268199,0.148703662449755,40.32756530034315,0.0660531988581902,0.4837647604096735,0.000408825515087,-0.0998055082450749,-0.1334724672726674,-0.3804039316573286,0.3671944608037522,-0.109554633969958,-0.8924927218737452,0.044245201652517,-0.4837647604096735,0.0998055082450749,9,-0.1653371687741046,0,-0.1653371687741046,SCHNEIDER ELECTRIC,Industriales,Francia
UBSG.SW,18.845133,0.1016,,0.138,0.2693340158554256,0.1865748036526568,0.5225996670807092,63.537897685384486,0.2590342228976041,-0.2670937816941428,-0.260033322623404,,0.1885392398450149,1.7149150177799342,0.400497321968864,0.6343213260243903,0.7732696616853794,1.3376142881540527,0.2670937816941428,,8,0.6320271643160468,1,0.5820271643160467,UBS GROUP AG,Financieros,Suiza
NOVO B.CO,,,,,,,,,,,,,,,,,,,,,0,,9,,NOVO NORDISK CLASS B,Cuidado de la Salud,Dinamarca
ABBN.SW,36.763634,0.32575,55.751,0.142,0.0873315852216771,0.3668437830445223,0.5714768679149054,38.39662297845162,0.181009152385684,0.6370087876538216,0.810535309418459,-0.1490816530216525,0.2019563943082516,0.3623809907208296,1.0704958884157536,0.7315638058638344,-1.0310728607218298,0.8146861159436629,-0.6370087876538216,0.1490816530216525,9,0.274735389924088,0,0.274735389924088,ABB LTD,Industriales,Suiza
SAP.DE,21.86218,0.16350001,17.331,0.06,-0.0172882448361249,-0.2716627263283182,-0.4443739453719836,39.9509698507591,-0.2225062882684272,-0.1148645330229751,0.0356089215393336,-0.2228614457853356,-0.073095272188102,-0.4150914834961147,-1.302615932541917,-1.2894981728291142,-0.9195202768147914,-1.8896958276482747,0.1148645330229751,0.2228614457853356,9,-0.6129091183522966,0,-0.6129091183522966,SAP,Tecnología de la Información,Alemania
RR..L,,,,,,,,,,,,,,,,,,,,,0,,9,,ROLLS-ROYCE HOLDINGS PLC,Industriales,Reino Unido
IBE.MC,26.65,0.09969,94.885,-0.045,0.0855085300319256,0.1801183845151794,0.4354340705325008,57.4244820049485,0.1361456972943218,0.1267114985644645,-0.269155723190881,-0.0739307313659008,-0.425295576848067,0.3488331267238503,0.3765010050147042,0.4609030733346408,0.3345211893845748,0.51400885392972,-0.1267114985644645,0.0739307313659008,9,0.1430594645722198,0,0.1430594645722198,IBERDROLA SA,Servicios,España
BBVA.MC,12.401098,0.19042999,,0.119,0.2095391146508702,0.0933585369601399,0.8222242686151477,57.31130526472999,0.1865145761646134,-0.5922364150242528,0.164229897892288,,0.1248077561446402,1.2705548065333814,0.0540441204019198,1.2304323711914733,0.3263987052502526,0.8515837589072708,0.5922364150242528,,8,0.5767859789181848,1,0.5267859789181848,BANCO BILBAO VIZCAYA ARGENTARIA SA,Financieros,España
ENR.DE,62.505928,0.23313999,33.549,0.033,-0.1344639027390778,0.1555979001744802,0.6411352380373556,45.42857827945258,0.1069016190056348,1.935871574575042,0.3682182372833563,-0.1917172323797809,-0.1636610648149501,-1.285871417065823,0.2853666933196261,0.8701509699540855,-0.5264025083564423,0.3180134859390648,-1.935871574575042,0.1917172323797809,9,-0.2087044384373715,0,-0.2087044384373715,SIEMENS ENERGY N AG,Industriales,Alemania
UCG.MI,11.364512,0.16984,,0.064,0.2758728820882643,0.1625344468501106,0.4842951287518022,61.10069365915943,0.2026939364171176,-0.6445387848458204,0.0658895123109556,,-0.0596781177248652,1.7635079901238002,0.3111474812535373,0.558113437016108,0.5983560619748889,0.9600186917931424,0.6445387848458204,,8,0.6052367301991735,1,0.5552367301991734,UNICREDIT,Financieros,Italia
MC.PA,21.891582,0.16236,53.342,-0.047,0.0238984789954572,-0.1832188664046193,0.0042076055938986,48.92396033037781,-0.1013994202646141,-0.1133810147451923,0.0301640901932973,-0.1537077727709422,-0.4320041540796854,-0.1090162005928793,-0.973900145944516,-0.3970333491146704,-0.2755454400470079,-1.0780311574102155,0.1133810147451923,0.1537077727709422,9,-0.3298086188310603,0,-0.3298086188310603,LVMH,Consumo discrecional,Francia
SAF.PA,18.79511,0.55648,34.448,0.125,0.1732512481623362,0.069729033965378,0.1795931644329429,29.0064228748833,0.0655465138593758,-0.2696177608387427,1.9125308502215776,-0.1899908389988712,0.1449334878394954,1.0008849234212869,-0.0337787162600011,-0.0480991552890047,-1.704990056181642,0.0408493718432253,0.2696177608387427,0.1899908389988712,9,0.1968821450480612,0,0.1968821450480612,SAFRAN SA,Industriales,Francia
ULVR.L,20.325891,0.30955,160.789,,0.0295527096410455,-0.0938875815743993,-0.077064285484913,46.23064495367807,-0.0613982775695097,-0.192380103781992,0.7331620690032095,0.0526279219994758,,-0.0669973148100408,-0.6418861023912913,-0.5587259193695443,-0.4688396750084692,-0.8099413716703585,0.192380103781992,-0.0526279219994758,8,-0.2091845165579973,1,-0.2591845165579973,UNILEVER PLC,Productos básicos de consumo,Reino Unido
